DateTime,Voltage,Setpoint_Voltage,VVC_ClosedLoop_Enabled,Real_Power
 01/10/2018 02:45:00,10.89,10.89,1,-0.37
 01/10/2018 03:00:00,10.89,10.89,1,-0.37
 01/10/2018 03:15:00,10.9,10.89,1,-0.37
 01/10/2018 03:30:00,10.91,10.89,1,-0.37
 01/10/2018 03:45:00,10.92,10.89,1,-0.37
 01/10/2018 04:00:00,10.92,10.89,1,-0.41
 01/10/2018 04:15:00,10.93,10.89,1,-0.36
 01/10/2018 04:30:00,10.92,10.89,1,-0.43
 01/10/2018 04:45:00,10.94,10.89,1,-0.43
 01/10/2018 05:00:00,10.91,10.89,1,-0.47
 01/10/2018 05:15:00,10.9,10.89,1,-0.47
 01/10/2018 05:30:00,10.88,10.89,1,-0.47
 01/10/2018 05:45:00,10.85,10.89,1,-0.47
 01/10/2018 06:00:00,10.84,10.89,1,-0.47
 01/10/2018 06:15:00,10.8,10.89,1,-0.48
 01/10/2018 06:30:00,10.8,10.89,1,-0.65
 01/10/2018 06:45:00,10.76,10.89,1,-0.72
 01/10/2018 07:00:00,10.76,10.89,1,-0.77
 01/10/2018 07:15:00,10.74,10.89,1,-0.8
 01/10/2018 07:30:00,11.0,10.89,1,-0.87
 01/10/2018 07:45:00,10.87,10.89,1,-0.89
 01/10/2018 08:00:00,10.86,10.89,1,-0.91
 01/10/2018 08:15:00,10.85,10.89,1,-0.91
 01/10/2018 08:30:00,10.88,10.89,1,-0.79
 01/10/2018 08:45:00,10.92,10.89,1,-0.71
 01/10/2018 09:00:00,10.91,10.89,1,-0.7
 01/10/2018 09:15:00,10.91,10.89,1,-0.66
 01/10/2018 09:30:00,10.93,10.89,1,-0.62
 01/10/2018 09:45:00,10.92,10.89,1,-0.65
 01/10/2018 10:00:00,10.93,10.89,1,-0.63
 01/10/2018 10:15:00,10.94,10.89,1,-0.62
 01/10/2018 10:30:00,10.95,10.89,1,-0.6
 01/10/2018 10:45:00,10.96,10.89,1,-0.49
 01/10/2018 11:00:00,10.95,10.89,1,-0.48
 01/10/2018 11:15:00,10.93,10.89,1,-0.5
 01/10/2018 11:30:00,10.94,10.89,1,-0.48
 01/10/2018 11:45:00,10.93,10.89,1,-0.54
 01/10/2018 12:00:00,10.93,10.89,1,-0.45
 01/10/2018 12:15:00,10.95,10.89,1,-0.44
 01/10/2018 12:30:00,10.94,10.89,1,-0.45
 01/10/2018 12:45:00,10.95,10.89,1,-0.48
 01/10/2018 13:00:00,10.94,10.89,1,-0.61
 01/10/2018 13:15:00,10.95,10.89,1,-0.66
 01/10/2018 13:30:00,10.93,10.89,1,-0.53
 01/10/2018 13:45:00,10.89,10.89,1,-0.52
 01/10/2018 14:00:00,10.89,10.89,1,-0.49
 01/10/2018 14:15:00,10.89,10.89,1,-0.49
 01/10/2018 14:30:00,10.89,10.89,1,-0.54
 01/10/2018 14:45:00,10.92,10.89,1,-0.5
 01/10/2018 15:00:00,10.93,10.89,1,-0.42
 01/10/2018 15:15:00,10.94,10.89,1,-0.47
 01/10/2018 15:30:00,10.94,10.89,1,-0.47
 01/10/2018 15:45:00,10.91,10.89,1,-0.37
 01/10/2018 16:00:00,10.92,10.89,1,-0.42
 01/10/2018 16:15:00,10.91,10.89,1,-0.51
 01/10/2018 16:30:00,10.9,10.89,1,-0.52
 01/10/2018 16:45:00,10.88,10.89,1,-0.56
 01/10/2018 17:00:00,10.86,10.89,1,-0.66
 01/10/2018 17:15:00,10.84,10.89,1,-0.66
 01/10/2018 17:30:00,10.79,10.89,1,-0.67
 01/10/2018 17:45:00,10.78,10.89,1,-0.69
 01/10/2018 18:00:00,10.79,10.89,1,-0.73
 01/10/2018 18:15:00,10.77,10.89,1,-0.75
 01/10/2018 18:30:00,10.77,10.89,1,-0.77
 01/10/2018 18:45:00,10.81,10.89,1,-0.8
 01/10/2018 19:00:00,10.82,10.89,1,-0.86
 01/10/2018 19:15:00,10.79,10.89,1,-0.87
 01/10/2018 19:30:00,10.8,10.89,1,-0.8
 01/10/2018 19:45:00,10.82,10.89,1,-0.8
 01/10/2018 20:00:00,10.83,10.89,1,-0.71
 01/10/2018 20:15:00,10.84,10.89,1,-0.7
 01/10/2018 20:30:00,10.88,10.89,1,-0.7
 01/10/2018 20:45:00,10.86,10.89,1,-0.7
 01/10/2018 21:00:00,10.85,10.89,1,-0.7
 01/10/2018 21:15:00,10.89,10.89,1,-0.73
 01/10/2018 21:30:00,10.93,10.89,1,-0.72
 01/10/2018 21:45:00,10.92,10.89,1,-0.6
 01/10/2018 22:00:00,10.96,10.89,1,-0.6
 01/10/2018 22:15:00,10.93,10.89,1,-0.6
 01/10/2018 22:30:00,10.95,10.89,1,-0.6
 01/10/2018 22:45:00,10.87,10.89,1,-0.47
 01/10/2018 23:00:00,10.89,10.89,1,-0.44
 01/10/2018 23:15:00,10.9,10.89,1,-0.46
 01/10/2018 23:30:00,10.95,10.89,1,-0.4
 01/10/2018 23:45:00,10.98,10.89,1,-0.4
 02/10/2018 00:00:00,10.88,10.89,1,-0.4
 02/10/2018 00:15:00,10.84,10.89,1,-0.4
 02/10/2018 00:30:00,10.86,10.89,1,-0.4
 02/10/2018 00:45:00,10.87,10.89,1,-0.4
 02/10/2018 01:00:00,10.88,10.89,1,-0.4
 02/10/2018 01:15:00,10.84,10.89,1,-0.4
 02/10/2018 01:30:00,10.85,10.89,1,-0.4
 02/10/2018 01:45:00,10.85,10.89,1,-0.43
 02/10/2018 02:00:00,10.86,10.89,1,-0.4
 02/10/2018 02:15:00,10.83,10.89,1,-0.4
 02/10/2018 02:30:00,10.86,10.89,1,-0.4
 02/10/2018 02:45:00,10.87,10.89,1,-0.4
 02/10/2018 03:00:00,10.88,10.89,1,-0.4
 02/10/2018 03:15:00,10.9,10.89,1,-0.4
 02/10/2018 03:30:00,10.9,10.89,1,-0.4
 02/10/2018 03:45:00,10.91,10.89,1,-0.43
 02/10/2018 04:00:00,10.94,10.89,1,-0.39
 02/10/2018 04:15:00,10.9,10.89,1,-0.37
 02/10/2018 04:30:00,10.91,10.89,1,-0.37
 02/10/2018 04:45:00,10.89,10.89,1,-0.37
 02/10/2018 05:00:00,10.9,10.89,1,-0.37
 02/10/2018 05:15:00,10.89,10.89,1,-0.37
 02/10/2018 05:30:00,10.88,10.89,1,-0.37
 02/10/2018 05:45:00,10.87,10.89,1,-0.47
 02/10/2018 06:00:00,10.83,10.89,1,-0.5
 02/10/2018 06:15:00,10.77,10.89,1,-0.54
 02/10/2018 06:30:00,10.76,10.89,1,-0.64
 02/10/2018 06:45:00,10.73,10.89,1,-0.68
 02/10/2018 07:00:00,10.82,10.89,1,-0.72
 02/10/2018 07:15:00,10.92,10.89,1,-0.72
 02/10/2018 07:30:00,11.0,10.89,1,-0.84
 02/10/2018 07:45:00,10.93,10.89,1,-0.88
 02/10/2018 08:00:00,10.88,10.89,1,-0.87
 02/10/2018 08:15:00,10.87,10.89,1,-0.84
 02/10/2018 08:30:00,10.87,10.89,1,-0.8
 02/10/2018 08:45:00,10.89,10.89,1,-0.79
 02/10/2018 09:00:00,10.89,10.89,1,-0.72
 02/10/2018 09:15:00,10.9,10.89,1,-0.6
 02/10/2018 09:30:00,10.88,10.89,1,-0.71
 02/10/2018 09:45:00,10.9,10.89,1,-0.68
 02/10/2018 10:00:00,10.94,10.89,1,-0.54
 02/10/2018 10:15:00,10.97,10.89,1,-0.63
 02/10/2018 10:30:00,10.89,10.89,1,-0.58
 02/10/2018 10:45:00,10.9,10.89,1,-0.54
 02/10/2018 11:00:00,10.91,10.89,1,-0.61
 02/10/2018 11:15:00,10.89,10.89,1,-0.55
 02/10/2018 11:30:00,10.89,10.89,1,-0.54
 02/10/2018 11:45:00,10.91,10.89,1,-0.54
 02/10/2018 12:00:00,10.93,10.89,1,-0.54
 02/10/2018 12:15:00,10.91,10.89,1,-0.54
 02/10/2018 12:30:00,10.9,10.89,1,-0.61
 02/10/2018 12:45:00,10.91,10.89,1,-0.61
 02/10/2018 13:00:00,10.94,10.89,1,-0.59
 02/10/2018 13:15:00,10.96,10.89,1,-0.66
 02/10/2018 13:30:00,10.94,10.89,1,-0.64
 02/10/2018 13:45:00,10.9,10.89,1,-0.56
 02/10/2018 14:00:00,10.9,10.89,1,-0.57
 02/10/2018 14:15:00,10.89,10.89,1,-0.67
 02/10/2018 14:30:00,10.9,10.89,1,-0.64
 02/10/2018 14:45:00,10.89,10.89,1,-0.6
 02/10/2018 15:00:00,10.9,10.89,1,-0.6
 02/10/2018 15:15:00,10.9,10.89,1,-0.57
 02/10/2018 15:30:00,10.91,10.89,1,-0.51
 02/10/2018 15:45:00,10.91,10.89,1,-0.57
 02/10/2018 16:00:00,10.88,10.89,1,-0.59
 02/10/2018 16:15:00,10.86,10.89,1,-0.7
 02/10/2018 16:30:00,10.86,10.89,1,-0.64
 02/10/2018 16:45:00,10.8,10.89,1,-0.65
 02/10/2018 17:00:00,10.78,10.89,1,-0.72
 02/10/2018 17:15:00,10.77,10.89,1,-0.74
 02/10/2018 17:30:00,10.81,10.89,1,-0.8
 02/10/2018 17:45:00,10.84,10.89,1,-0.77
 02/10/2018 18:00:00,10.86,10.89,1,-0.69
 02/10/2018 18:15:00,10.89,10.89,1,-0.78
 02/10/2018 18:30:00,10.92,10.89,1,-0.84
 02/10/2018 18:45:00,10.89,10.89,1,-0.84
 02/10/2018 19:00:00,10.91,10.89,1,-0.84
 02/10/2018 19:15:00,10.88,10.89,1,-0.88
 02/10/2018 19:30:00,10.89,10.89,1,-0.82
 02/10/2018 19:45:00,10.9,10.89,1,-0.8
 02/10/2018 20:00:00,10.94,10.89,1,-0.77
 02/10/2018 20:15:00,10.98,10.89,1,-0.77
 02/10/2018 20:30:00,10.94,10.89,1,-0.72
 02/10/2018 20:45:00,10.89,10.89,1,-0.64
 02/10/2018 21:00:00,10.78,10.89,1,-0.64
 02/10/2018 21:15:00,10.82,10.89,1,-0.64
 02/10/2018 21:30:00,10.83,10.89,1,-0.64
 02/10/2018 21:45:00,10.87,10.89,1,-0.64
 02/10/2018 22:00:00,10.91,10.89,1,-0.55
 02/10/2018 22:15:00,10.94,10.89,1,-0.5
 02/10/2018 22:30:00,10.95,10.89,1,-0.5
 02/10/2018 22:45:00,10.89,10.89,1,-0.5
 02/10/2018 23:00:00,10.9,10.89,1,-0.48
 02/10/2018 23:15:00,10.92,10.89,1,-0.4
 02/10/2018 23:30:00,10.93,10.89,1,-0.4
 02/10/2018 23:45:00,10.91,10.89,1,-0.4
 03/10/2018 00:00:00,10.94,10.89,1,-0.4
 03/10/2018 00:15:00,10.97,10.89,1,-0.4
 03/10/2018 00:30:00,10.97,10.89,1,-0.4
 03/10/2018 00:45:00,10.93,10.89,1,-0.4
 03/10/2018 01:00:00,10.93,10.89,1,-0.4
 03/10/2018 01:15:00,10.9,10.89,1,-0.4
 03/10/2018 01:30:00,10.89,10.89,1,-0.4
 03/10/2018 01:45:00,10.9,10.89,1,-0.4
 03/10/2018 02:00:00,10.89,10.89,1,-0.4
 03/10/2018 02:15:00,10.92,10.89,1,-0.4
 03/10/2018 02:30:00,10.93,10.89,1,-0.4
 03/10/2018 02:45:00,10.94,10.89,1,-0.4
 03/10/2018 03:00:00,10.95,10.89,1,-0.4
 03/10/2018 03:15:00,10.94,10.89,1,-0.4
 03/10/2018 03:30:00,10.96,10.89,1,-0.4
 03/10/2018 03:45:00,10.97,10.89,1,-0.4
 03/10/2018 04:00:00,10.9,10.89,1,-0.4
 03/10/2018 04:15:00,10.83,10.89,1,-0.4
 03/10/2018 04:30:00,10.84,10.89,1,-0.4
 03/10/2018 04:45:00,10.84,10.89,1,-0.4
 03/10/2018 05:00:00,10.84,10.89,1,-0.4
 03/10/2018 05:15:00,10.8,10.89,1,-0.4
 03/10/2018 05:30:00,10.77,10.89,1,-0.4
 03/10/2018 05:45:00,10.76,10.89,1,-0.44
 03/10/2018 06:00:00,10.75,10.89,1,-0.45
 03/10/2018 06:15:00,10.83,10.89,1,-0.52
 03/10/2018 06:30:00,10.91,10.89,1,-0.64
 03/10/2018 06:45:00,10.82,10.89,1,-0.72
 03/10/2018 07:00:00,10.76,10.89,1,-0.77
 03/10/2018 07:15:00,10.73,10.89,1,-0.76
 03/10/2018 07:30:00,10.83,10.89,1,-0.83
 03/10/2018 07:45:00,10.87,10.89,1,-0.89
 03/10/2018 08:00:00,10.94,10.89,1,-0.88
 03/10/2018 08:15:00,10.95,10.89,1,-0.78
 03/10/2018 08:30:00,10.95,10.89,1,-0.7
 03/10/2018 08:45:00,10.96,10.89,1,-0.7
 03/10/2018 09:00:00,10.95,10.89,1,-0.63
 03/10/2018 09:15:00,10.96,10.89,1,-0.54
 03/10/2018 09:30:00,10.98,10.89,1,-0.57
 03/10/2018 09:45:00,11.0,10.89,1,-0.72
 03/10/2018 10:00:00,11.0,10.89,1,-0.69
 03/10/2018 10:15:00,10.94,10.89,1,-0.6
 03/10/2018 10:30:00,10.94,10.89,1,-0.53
 03/10/2018 10:45:00,10.9,10.89,1,-0.63
 03/10/2018 11:00:00,10.89,10.89,1,-0.65
 03/10/2018 11:15:00,10.89,10.89,1,-0.6
 03/10/2018 11:30:00,10.88,10.89,1,-0.58
 03/10/2018 11:45:00,10.9,10.89,1,-0.55
 03/10/2018 12:00:00,10.95,10.89,1,-0.48
 03/10/2018 12:15:00,10.87,10.89,1,-0.47
 03/10/2018 12:30:00,10.87,10.89,1,-0.44
 03/10/2018 12:45:00,10.91,10.89,1,-0.44
 03/10/2018 13:00:00,10.9,10.89,1,-0.44
 03/10/2018 13:15:00,10.85,10.89,1,-0.46
 03/10/2018 13:30:00,10.84,10.89,1,-0.49
 03/10/2018 13:45:00,10.86,10.89,1,-0.37
 03/10/2018 14:00:00,10.87,10.89,1,-0.4
 03/10/2018 14:15:00,10.88,10.89,1,-0.43
 03/10/2018 14:30:00,10.89,10.89,1,-0.35
 03/10/2018 14:45:00,10.84,10.89,1,-0.34
 03/10/2018 15:00:00,10.8,10.89,1,-0.37
 03/10/2018 15:15:00,10.88,10.89,1,-0.41
 03/10/2018 15:30:00,10.89,10.89,1,-0.39
 03/10/2018 15:45:00,10.82,10.89,1,-0.43
 03/10/2018 16:00:00,10.76,10.89,1,-0.5
 03/10/2018 16:15:00,10.77,10.89,1,-0.5
 03/10/2018 16:30:00,10.77,10.89,1,-0.5
 03/10/2018 16:45:00,10.88,10.89,1,-0.53
 03/10/2018 17:00:00,10.94,10.89,1,-0.57
 03/10/2018 17:15:00,10.97,10.89,1,-0.53
 03/10/2018 17:30:00,10.95,10.89,1,-0.56
 03/10/2018 17:45:00,10.94,10.89,1,-0.64
 03/10/2018 18:00:00,10.91,10.89,1,-0.64
 03/10/2018 18:15:00,10.92,10.89,1,-0.64
 03/10/2018 18:30:00,10.91,10.89,1,-0.64
 03/10/2018 18:45:00,10.95,10.89,1,-0.64
 03/10/2018 19:00:00,10.97,10.89,1,-0.74
 03/10/2018 19:15:00,10.96,10.89,1,-0.75
 03/10/2018 19:30:00,10.98,10.89,1,-0.86
 03/10/2018 19:45:00,10.95,10.89,1,-0.87
 03/10/2018 20:00:00,10.94,10.89,1,-0.81
 03/10/2018 20:15:00,10.87,10.89,1,-0.7
 03/10/2018 20:30:00,10.86,10.89,1,-0.7
 03/10/2018 20:45:00,10.86,10.89,1,-0.7
 03/10/2018 21:00:00,10.88,10.89,1,-0.67
 03/10/2018 21:15:00,10.9,10.89,1,-0.64
 03/10/2018 21:30:00,10.95,10.89,1,-0.6
 03/10/2018 21:45:00,10.98,10.89,1,-0.58
 03/10/2018 22:00:00,10.91,10.89,1,-0.57
 03/10/2018 22:15:00,10.92,10.89,1,-0.57
 03/10/2018 22:30:00,10.96,10.89,1,-0.53
 03/10/2018 22:45:00,10.96,10.89,1,-0.44
 03/10/2018 23:00:00,10.87,10.89,1,-0.44
 03/10/2018 23:15:00,10.85,10.89,1,-0.44
 03/10/2018 23:30:00,10.84,10.89,1,-0.44
 03/10/2018 23:45:00,10.83,10.89,1,-0.44
 04/10/2018 00:00:00,10.85,10.89,1,-0.44
 04/10/2018 00:15:00,10.87,10.89,1,-0.39
 04/10/2018 00:30:00,10.89,10.89,1,-0.34
 04/10/2018 00:45:00,10.91,10.89,1,-0.34
 04/10/2018 01:00:00,10.91,10.89,1,-0.34
 04/10/2018 01:15:00,10.89,10.89,1,-0.34
 04/10/2018 01:30:00,10.9,10.89,1,-0.34
 04/10/2018 01:45:00,10.88,10.89,1,-0.34
 04/10/2018 02:00:00,10.83,10.89,1,-0.34
 04/10/2018 02:15:00,10.84,10.89,1,-0.34
 04/10/2018 02:30:00,10.85,10.89,1,-0.3
 04/10/2018 02:45:00,10.86,10.89,1,-0.3
 04/10/2018 03:00:00,10.87,10.89,1,-0.36
 04/10/2018 03:15:00,10.86,10.89,1,-0.39
 04/10/2018 03:30:00,10.88,10.89,1,-0.35
 04/10/2018 03:45:00,10.9,10.89,1,-0.44
 04/10/2018 04:00:00,10.89,10.89,1,-0.34
 04/10/2018 04:15:00,10.89,10.89,1,-0.34
 04/10/2018 04:30:00,10.87,10.89,1,-0.34
 04/10/2018 04:45:00,10.87,10.89,1,-0.34
 04/10/2018 05:00:00,10.87,10.89,1,-0.38
 04/10/2018 05:15:00,10.86,10.89,1,-0.34
 04/10/2018 05:30:00,10.85,10.89,1,-0.36
 04/10/2018 05:45:00,10.86,10.89,1,-0.47
 04/10/2018 06:00:00,10.9,10.89,1,-0.47
 04/10/2018 06:15:00,10.77,10.89,1,-0.54
 04/10/2018 06:30:00,10.74,10.89,1,-0.62
 04/10/2018 06:45:00,10.82,10.89,1,-0.71
 04/10/2018 07:00:00,10.93,10.89,1,-0.74
 04/10/2018 07:15:00,10.91,10.89,1,-0.81
 04/10/2018 07:30:00,10.87,10.89,1,-0.84
 04/10/2018 07:45:00,10.89,10.89,1,-0.95
 04/10/2018 08:00:00,10.92,10.89,1,-0.88
 04/10/2018 08:15:00,10.93,10.89,1,-0.8
 04/10/2018 08:30:00,10.93,10.89,1,-0.73
 04/10/2018 08:45:00,10.94,10.89,1,-0.69
 04/10/2018 09:00:00,10.94,10.89,1,-0.66
 04/10/2018 09:15:00,10.93,10.89,1,-0.57
 04/10/2018 09:30:00,10.96,10.89,1,-0.57
 04/10/2018 09:45:00,10.96,10.89,1,-0.7
 04/10/2018 10:00:00,10.99,10.89,1,-0.64
 04/10/2018 10:15:00,10.97,10.89,1,-0.58
 04/10/2018 10:30:00,10.95,10.89,1,-0.65
 04/10/2018 10:45:00,10.98,10.89,1,-0.66
 04/10/2018 11:00:00,10.94,10.89,1,-0.59
 04/10/2018 11:15:00,10.88,10.89,1,-0.47
 04/10/2018 11:30:00,10.89,10.89,1,-0.5
 04/10/2018 11:45:00,10.9,10.89,1,-0.56
 04/10/2018 12:00:00,10.91,10.89,1,-0.54
 04/10/2018 12:15:00,10.91,10.89,1,-0.53
 04/10/2018 12:30:00,10.92,10.89,1,-0.54
 04/10/2018 12:45:00,10.93,10.89,1,-0.53
 04/10/2018 13:00:00,10.95,10.89,1,-0.6
 04/10/2018 13:15:00,10.88,10.89,1,-0.61
 04/10/2018 13:30:00,10.92,10.89,1,-0.55
 04/10/2018 13:45:00,10.92,10.89,1,-0.5
 04/10/2018 14:00:00,10.9,10.89,1,-0.52
 04/10/2018 14:15:00,10.88,10.89,1,-0.51
 04/10/2018 14:30:00,10.89,10.89,1,-0.54
 04/10/2018 14:45:00,10.92,10.89,1,-0.51
 04/10/2018 15:00:00,10.92,10.89,1,-0.56
 04/10/2018 15:15:00,10.95,10.89,1,-0.57
 04/10/2018 15:30:00,10.95,10.89,1,-0.57
 04/10/2018 15:45:00,10.94,10.89,1,-0.57
 04/10/2018 16:00:00,10.93,10.89,1,-0.57
 04/10/2018 16:15:00,10.93,10.89,1,-0.57
 04/10/2018 16:30:00,10.92,10.89,1,-0.6
 04/10/2018 16:45:00,10.9,10.89,1,-0.6
 04/10/2018 17:00:00,10.88,10.89,1,-0.62
 04/10/2018 17:15:00,10.88,10.89,1,-0.64
 04/10/2018 17:30:00,10.86,10.89,1,-0.64
 04/10/2018 17:45:00,10.84,10.89,1,-0.7
 04/10/2018 18:00:00,10.83,10.89,1,-0.74
 04/10/2018 18:15:00,10.84,10.89,1,-0.74
 04/10/2018 18:30:00,10.83,10.89,1,-0.74
 04/10/2018 18:45:00,10.82,10.89,1,-0.74
 04/10/2018 19:00:00,10.76,10.89,1,-0.74
 04/10/2018 19:15:00,10.77,10.89,1,-0.86
 04/10/2018 19:30:00,10.82,10.89,1,-0.79
 04/10/2018 19:45:00,10.85,10.89,1,-0.77
 04/10/2018 20:00:00,10.86,10.89,1,-0.75
 04/10/2018 20:15:00,10.87,10.89,1,-0.74
 04/10/2018 20:30:00,10.88,10.89,1,-0.67
 04/10/2018 20:45:00,10.91,10.89,1,-0.62
 04/10/2018 21:00:00,10.95,10.89,1,-0.65
 04/10/2018 21:15:00,10.92,10.89,1,-0.6
 04/10/2018 21:30:00,10.91,10.89,1,-0.6
 04/10/2018 21:45:00,10.87,10.89,1,-0.6
 04/10/2018 22:00:00,10.82,10.89,1,-0.6
 04/10/2018 22:15:00,10.82,10.89,1,-0.57
 04/10/2018 22:30:00,10.82,10.89,1,-0.5
 04/10/2018 22:45:00,10.77,10.89,1,-0.5
 04/10/2018 23:00:00,10.82,10.89,1,-0.5
 04/10/2018 23:15:00,10.84,10.89,1,-0.48
 04/10/2018 23:30:00,10.85,10.89,1,-0.4
 04/10/2018 23:45:00,10.88,10.89,1,-0.4
 05/10/2018 00:00:00,10.92,10.89,1,-0.4
 05/10/2018 00:15:00,10.92,10.89,1,-0.4
 05/10/2018 00:30:00,10.96,10.89,1,-0.4
 05/10/2018 00:45:00,10.96,10.89,1,-0.4
 05/10/2018 01:00:00,10.96,10.89,1,-0.4
 05/10/2018 01:15:00,10.87,10.89,1,-0.4
 05/10/2018 01:30:00,10.89,10.89,1,-0.4
 05/10/2018 01:45:00,10.88,10.89,1,-0.4
 05/10/2018 02:00:00,10.89,10.89,1,-0.4
 05/10/2018 02:15:00,10.9,10.89,1,-0.4
 05/10/2018 02:30:00,10.91,10.89,1,-0.4
 05/10/2018 02:45:00,10.93,10.89,1,-0.4
 05/10/2018 03:00:00,10.94,10.89,1,-0.4
 05/10/2018 03:15:00,10.95,10.89,1,-0.4
 05/10/2018 03:30:00,10.95,10.89,1,-0.4
 05/10/2018 03:45:00,10.91,10.89,1,-0.4
 05/10/2018 04:00:00,10.92,10.89,1,-0.4
 05/10/2018 04:15:00,10.91,10.89,1,-0.4
 05/10/2018 04:30:00,10.88,10.89,1,-0.4
 05/10/2018 04:45:00,10.87,10.89,1,-0.4
 05/10/2018 05:00:00,10.88,10.89,1,-0.4
 05/10/2018 05:15:00,10.85,10.89,1,-0.4
 05/10/2018 05:30:00,10.81,10.89,1,-0.4
 05/10/2018 05:45:00,10.78,10.89,1,-0.4
 05/10/2018 06:00:00,10.77,10.89,1,-0.42
 05/10/2018 06:15:00,10.78,10.89,1,-0.54
 05/10/2018 06:30:00,10.9,10.89,1,-0.6
 05/10/2018 06:45:00,10.9,10.89,1,-0.66
 05/10/2018 07:00:00,10.84,10.89,1,-0.73
 05/10/2018 07:15:00,10.76,10.89,1,-0.73
 05/10/2018 07:30:00,10.84,10.89,1,-0.78
 05/10/2018 07:45:00,10.91,10.89,1,-0.81
 05/10/2018 08:00:00,10.92,10.89,1,-0.85
 05/10/2018 08:15:00,10.89,10.89,1,-0.83
 05/10/2018 08:30:00,10.94,10.89,1,-0.78
 05/10/2018 08:45:00,10.96,10.89,1,-0.71
 05/10/2018 09:00:00,10.97,10.89,1,-0.64
 05/10/2018 09:15:00,10.97,10.89,1,-0.53
 05/10/2018 09:30:00,10.98,10.89,1,-0.58
 05/10/2018 09:45:00,10.99,10.89,1,-0.59
 05/10/2018 10:00:00,10.99,10.89,1,-0.57
 05/10/2018 10:15:00,11.0,10.89,1,-0.58
 05/10/2018 10:30:00,11.01,10.89,1,-0.58
 05/10/2018 10:45:00,11.01,10.89,1,-0.57
 05/10/2018 11:00:00,11.02,10.89,1,-0.57
 05/10/2018 11:15:00,11.0,10.89,1,-0.57
 05/10/2018 11:30:00,11.01,10.89,1,-0.47
 05/10/2018 11:45:00,11.02,10.89,1,-0.49
 05/10/2018 12:00:00,11.0,10.89,1,-0.52
 05/10/2018 12:15:00,11.01,10.89,1,-0.57
 05/10/2018 12:30:00,11.0,10.89,1,-0.57
 05/10/2018 12:45:00,10.9,10.89,1,-0.53
 05/10/2018 13:00:00,10.89,10.89,1,-0.47
 05/10/2018 13:15:00,10.91,10.89,1,-0.47
 05/10/2018 13:30:00,10.91,10.89,1,-0.49
 05/10/2018 13:45:00,10.88,10.89,1,-0.51
 05/10/2018 14:00:00,10.9,10.89,1,-0.54
 05/10/2018 14:15:00,10.9,10.89,1,-0.54
 05/10/2018 14:30:00,10.9,10.89,1,-0.45
 05/10/2018 14:45:00,10.92,10.89,1,-0.44
 05/10/2018 15:00:00,10.92,10.89,1,-0.49
 05/10/2018 15:15:00,10.93,10.89,1,-0.48
 05/10/2018 15:30:00,10.94,10.89,1,-0.4
 05/10/2018 15:45:00,10.92,10.89,1,-0.47
 05/10/2018 16:00:00,10.91,10.89,1,-0.42
 05/10/2018 16:15:00,10.92,10.89,1,-0.44
 05/10/2018 16:30:00,10.92,10.89,1,-0.44
 05/10/2018 16:45:00,10.92,10.89,1,-0.44
 05/10/2018 17:00:00,10.92,10.89,1,-0.44
 05/10/2018 17:15:00,10.92,10.89,1,-0.44
 05/10/2018 17:30:00,10.92,10.89,1,-0.44
 05/10/2018 17:45:00,10.92,10.89,1,-0.44
 05/10/2018 18:00:00,10.92,10.89,1,-0.44
 05/10/2018 18:15:00,10.92,10.89,1,-0.44
 05/10/2018 18:30:00,10.92,10.89,1,-0.44
 05/10/2018 18:45:00,10.92,10.89,1,-0.44
 05/10/2018 19:00:00,10.92,10.89,1,-0.44
 05/10/2018 19:15:00,10.92,10.89,1,-0.44
 05/10/2018 19:30:00,10.92,10.89,1,-0.44
 05/10/2018 19:45:00,10.92,10.89,1,-0.44
 05/10/2018 20:00:00,10.92,10.89,1,-0.44
 05/10/2018 20:15:00,10.92,10.89,1,-0.44
 05/10/2018 20:30:00,10.92,10.89,1,-0.44
 05/10/2018 20:45:00,10.92,10.89,1,-0.44
 05/10/2018 21:00:00,10.92,10.89,1,-0.44
 05/10/2018 21:15:00,10.92,10.89,1,-0.44
 05/10/2018 21:30:00,10.92,10.89,1,-0.44
 05/10/2018 21:45:00,10.92,10.89,1,-0.44
 05/10/2018 22:00:00,10.92,10.89,1,-0.44
 05/10/2018 22:15:00,10.92,10.89,1,-0.44
 05/10/2018 22:30:00,10.92,10.89,1,-0.44
 05/10/2018 22:45:00,10.92,10.89,1,-0.44
 05/10/2018 23:00:00,10.92,10.89,1,-0.44
 05/10/2018 23:15:00,10.92,10.89,1,-0.44
 05/10/2018 23:30:00,10.92,10.89,1,-0.44
 05/10/2018 23:45:00,10.92,10.89,1,-0.44
 06/10/2018 00:00:00,10.92,10.89,1,-0.44
 06/10/2018 00:15:00,10.92,10.89,1,-0.44
 06/10/2018 00:30:00,10.92,10.89,1,-0.44
 06/10/2018 00:45:00,10.92,10.89,1,-0.44
 06/10/2018 01:00:00,10.92,10.89,1,-0.44
 06/10/2018 01:15:00,10.92,10.89,1,-0.44
 06/10/2018 01:30:00,10.92,10.89,1,-0.44
 06/10/2018 01:45:00,10.92,10.89,1,-0.44
 06/10/2018 02:00:00,10.92,10.89,1,-0.44
 06/10/2018 02:15:00,10.92,10.89,1,-0.44
 06/10/2018 02:30:00,10.92,10.89,1,-0.44
 06/10/2018 02:45:00,10.92,10.89,1,-0.44
